,Zaber_pos,Percen,F_avg,M1,M0,F_avg_noise,M1_noise,M0_noise
942,852935.0,0.0,1390.827073293409,1.3181054288536323e-05,9.477133816013693e-09,1390.827073293409,-1.2335580368174984e-05,-7.003397528927401e-08
943,852935.0,0.0,2298.2587081736465,1.7795528141732979e-06,7.743048281920585e-10,2298.2587081736465,-2.3737081842538e-05,-7.873680427709566e-08
944,852935.0,0.0,3084.1489389076046,1.807962047006475e-06,5.86211004338477e-10,3084.1489389076046,-2.370867260970483e-05,-7.892489810094922e-08
945,853110.0,0.0,2124.9352168573396,3.6517361845513525e-06,1.718516477858589e-09,2124.9352168573396,-2.186489847215995e-05,-7.779259262742911e-08
946,853110.0,0.0,2728.4358984948803,3.1362370927310996e-06,1.1494633590113586e-09,2728.4358984948803,-2.238039756398021e-05,-7.836164574627636e-08
947,853110.0,0.0,3270.543502671329,7.480328088440498e-07,2.2871819568615072e-10,3270.543502671329,-2.4768601847867256e-05,-7.928239090960154e-08
948,853286.0,0.0,1281.8377763226595,4.370884299769036e-06,3.409857612644436e-09,1281.8377763226595,-2.1145750356942262e-05,-7.610125149264327e-08
949,853286.0,0.0,1726.3431266840817,5.329752660786779e-06,3.087307834928529e-09,1726.3431266840817,-2.018688199592453e-05,-7.642380127035917e-08
950,853286.0,0.0,3699.7501676383627,5.43847973020381e-06,1.469958641471005e-09,3699.7501676383627,-2.00781549265075e-05,-7.804115046381667e-08
951,853461.0,0.0,1452.31207218858,3.505659001700947e-06,2.4138469057948747e-09,1452.31207218858,-2.2010975655010363e-05,-7.709726219949285e-08
952,853461.0,0.0,1687.1601703282465,1.7366698821330687e-06,1.0293449979886556e-09,1687.1601703282465,-2.3779964774578234e-05,-7.848176410729899e-08
953,853461.0,0.0,2589.1041286365803,1.3755222224645228e-06,5.312734266848014e-10,2589.1041286365803,-2.414111243424678e-05,-7.897983567860291e-08
954,853636.0,0.0,3336.6797147781535,2.5069654347358222e-06,7.513353540144932e-10,3336.6797147781535,-2.3009669221975483e-05,-7.875977375127318e-08
955,853636.0,0.0,3111.8578740849425,2.9135364071605604e-06,9.362691115889412e-10,3111.8578740849425,-2.2603098249550745e-05,-7.857483999369874e-08
956,853636.0,0.0,3929.0989773732263,3.5199295777307052e-06,8.958617733992366e-10,3929.0989773732263,-2.1996705078980597e-05,-7.861524733188849e-08
957,853811.0,0.0,1499.978004313247,1.4995382604165315e-06,9.997068331032514e-10,1499.978004313247,-2.4017096396294773e-05,-7.851140227218445e-08
958,853811.0,0.0,2632.897120424012,2.9577821092152854e-06,1.1233944867313891e-09,2632.897120424012,-2.255885254749602e-05,-7.838771461855631e-08
959,853811.0,0.0,2997.400737127125,2.6764806445587904e-06,8.929338714729475e-10,2997.400737127125,-2.2840154012152513e-05,-7.861817523381476e-08
960,853987.0,0.0,1466.345341810157,1.0188777734655673e-05,6.948416204656094e-09,1466.345341810157,-1.5327856922055627e-05,-7.256269290063162e-08
961,853987.0,0.0,3570.1092646411767,3.982125688436717e-06,1.1154072307747564e-09,3570.1092646411767,-2.153450896827459e-05,-7.839570187451294e-08
962,853987.0,0.0,3805.663373986236,1.9538148461789557e-06,5.133966549785604e-10,3805.663373986236,-2.356281981053235e-05,-7.899771245030911e-08
963,854162.0,0.0,1351.6129520806817,2.2644964919284474e-06,1.675403071894559e-09,1351.6129520806817,-2.3252138164782858e-05,-7.783570603339314e-08
964,854162.0,0.0,1485.5462740254015,3.112207304807645e-06,2.0949918284096676e-09,1485.5462740254015,-2.2404427351903666e-05,-7.7416117276878e-08
965,854162.0,0.0,2903.112825252794,4.6024731799516735e-06,1.5853580129290718e-09,2903.112825252794,-2.0914161476759627e-05,-7.792575109235864e-08
966,854337.0,0.0,1344.9065516010612,8.245121539098493e-05,6.130627833794833e-08,1344.9065516010612,5.6934580734273604e-05,-1.8204830767339385e-08
967,854337.0,0.0,2294.290995571981,3.7500783798820263e-06,1.6345260418664146e-09,2294.290995571981,-2.1766556276829275e-05,-7.787658306342127e-08
968,854337.0,0.0,3112.5992604479793,3.744266966002365e-06,1.2029389756596785e-09,3112.5992604479793,-2.177236769070894e-05,-7.830817012962803e-08
969,854513.0,0.0,2382.494612006011,3.2324104009852545e-06,1.356733561828974e-09,2382.494612006011,-2.2284224255726048e-05,-7.815437554345873e-08
970,854513.0,0.0,2165.747648257659,1.0820671584705057e-06,4.996275347873642e-10,2165.747648257659,-2.4434567498240793e-05,-7.901148157050034e-08
971,854513.0,0.0,1229.2311679242655,1.7277495551527542e-06,1.4055529994983035e-09,1229.2311679242655,-2.378888510155855e-05,-7.810555610578939e-08
972,854688.0,0.0,2856.778339681815,4.137658769683258e-06,1.448365353450596e-09,2856.778339681815,-2.1378975887028042e-05,-7.806274375183711e-08
973,854688.0,0.0,3214.8513213972783,1.3326095059405757e-06,4.145166829554595e-10,3214.8513213972783,-2.4184025150770722e-05,-7.909659242233224e-08
974,854688.0,0.0,2561.0260055439294,2.090330804458692e-06,8.162083477222373e-10,2561.0260055439294,-2.3426303852252606e-05,-7.869490075756544e-08
975,854863.0,0.0,2818.7913235648057,6.568758631086921e-06,2.330345838719161e-09,2818.7913235648057,-1.894787602562438e-05,-7.718076326656857e-08
976,854863.0,0.0,2073.8652453786926,1.4085663905664423e-06,6.791986093142877e-10,2073.8652453786926,-2.4108068266144857e-05,-7.883191049597341e-08
977,854863.0,0.0,4998.44369246583,6.66434086482066e-06,1.333283172693501e-09,4998.44369246583,-1.8852293791890648e-05,-7.817782593259422e-08
978,855038.0,0.0,1907.6264653842,1.2405510769975948e-05,6.503113159251254e-09,1907.6264653842,-1.311112388673536e-05,-7.300799594603647e-08
979,855038.0,0.0,2636.313656612241,2.699053063188578e-06,1.0237981571043254e-09,2636.313656612241,-2.2817581593522726e-05,-7.848731094818336e-08
980,855038.0,0.0,4259.658512049472,2.5260854390281385e-06,5.930253403840932e-10,4259.658512049472,-2.299054921768317e-05,-7.891808376490362e-08
981,855214.0,0.0,4108.867640584939,1.5167612417192965e-06,3.691433685372669e-10,4108.867640584939,-2.3999873414992012e-05,-7.914196573675045e-08
982,855214.0,0.0,3287.633659721442,3.3107566458854043e-06,1.0070333220052021e-09,3287.633659721442,-2.22058780108259e-05,-7.85040757832825e-08
983,855214.0,0.0,2000.7850071891603,1.3609291512132278e-06,6.80197595605314e-10,2000.7850071891603,-2.4155705505498082e-05,-7.883091150968239e-08
984,855389.0,0.0,1766.605473406686,4.966991959348612e-06,2.811602270070162e-09,1766.605473406686,-2.0549642697362702e-05,-7.669950683521753e-08
985,855389.0,0.0,1206.5017781937493,4.791196759242436e-06,3.9711476981122435e-09,1206.5017781937493,-2.0725437897468868e-05,-7.553996140717547e-08
986,855389.0,0.0,1988.6208252869533,1.2608606491497736e-06,6.340377376706967e-10,1988.6208252869533,-2.4255774007561525e-05,-7.887707136761702e-08
987,855564.0,0.0,3969.109718470105,1.3451937942220107e-06,3.3891574928307005e-10,3969.109718470105,-2.417144086248929e-05,-7.917219335600464e-08
988,855564.0,0.0,1883.9552682587837,1.8211472416610698e-06,9.666616147124537e-10,1883.9552682587837,-2.369548741505024e-05,-7.854444749057526e-08
989,855564.0,0.0,1807.286553959598,5.528559060495584e-06,3.059038450976698e-09,1807.286553959598,-1.998807559621572e-05,-7.645207065431101e-08
990,855739.0,0.0,1621.2539600837622,6.718672268684596e-06,4.144120806549935e-09,1621.2539600837622,-1.8797962388026702e-05,-7.536698829873776e-08
991,855739.0,0.0,3628.1488680360003,2.5841528907986345e-06,7.122510637766348e-10,3628.1488680360003,-2.293248176591267e-05,-7.879885804151105e-08
992,855739.0,0.0,3822.2158995524683,4.371531505300777e-06,1.143716529935587e-09,3822.2158995524683,-2.114510315141052e-05,-7.836739257535209e-08
993,855915.0,0.0,1433.177261157734,1.6281471336353775e-05,1.1360403055237879e-08,1433.177261157734,-9.235163320357527e-06,-6.815070605004982e-08
994,855915.0,0.0,3344.9392143263103,8.877581517949842e-06,2.6540337354793565e-09,3344.9392143263103,-1.6639053138761465e-05,-7.685707536980834e-08
995,855915.0,0.0,3838.9879406853443,2.5053213771540934e-06,6.525994391914756e-10,3838.9879406853443,-2.3011313279557214e-05,-7.885850966609625e-08
996,856090.0,0.0,1169.5576102634277,1.6014533823567272e-05,1.369281314834949e-08,1169.5576102634277,-9.50210083314403e-06,-6.581829595693821e-08
997,856090.0,0.0,1406.5131546334774,2.9153226806848447e-06,2.0727304761287834e-09,1406.5131546334774,-2.260131197602646e-05,-7.74383786291589e-08
998,856090.0,0.0,6275.239842726234,3.105399856756759e-06,4.948655245992382e-10,6275.239842726234,-2.2411234799954554e-05,-7.901624358068849e-08
999,856265.0,0.0,2346.5636854738377,5.1296754842326755e-06,2.1860371896093877e-09,2346.5636854738377,-2.0386959172478633e-05,-7.732507191567832e-08
1000,856265.0,0.0,2376.161016270555,3.2018098706155753e-06,1.3474717616741719e-09,2376.161016270555,-2.2314824786095724e-05,-7.816363734361352e-08
1001,856265.0,0.0,5479.164885817781,2.6769512174631575e-06,4.885692022870406e-10,5479.164885817781,-2.283968343924814e-05,-7.902253990300066e-08
1002,856441.0,0.0,3182.1280455378683,2.678785500171713e-06,8.418220328776631e-10,3182.1280455378683,-2.2837849156539587e-05,-7.866928707241002e-08
1003,856441.0,0.0,3992.4010651167346,1.491659058563746e-06,3.7362455180091757e-10,3992.4010651167346,-2.402497559814756e-05,-7.913748455348677e-08
1004,856441.0,0.0,2258.001234321946,9.741313322063157e-07,4.3141310881472443e-10,2258.001234321946,-2.4542503324505e-05,-7.9079695996473e-08
1005,856616.0,0.0,1683.2391132710409,4.440160731743969e-06,2.637866894095277e-09,1683.2391132710409,-2.1076473924967337e-05,-7.687324221119244e-08
1006,856616.0,0.0,3623.760814992491,3.694330753092543e-06,1.0194742262811842e-09,3623.760814992491,-2.1822303903618764e-05,-7.849163487900652e-08
1007,856616.0,0.0,2180.3857946920807,2.8355239878326614e-06,1.3004689329454658e-09,2180.3857946920807,-2.268111066887864e-05,-7.821064017234221e-08
1008,856791.0,0.0,2443.7363641194756,3.8068390154991843e-06,1.557794478730876e-09,2443.7363641194756,-2.1709795641212127e-05,-7.795331462655685e-08
1009,856791.0,0.0,1664.496883374992,2.378973949606815e-06,1.4292450609959235e-09,1664.496883374992,-2.3137660707104495e-05,-7.808186404429174e-08
1010,856791.0,0.0,3250.222769362368,3.2408908673580546e-06,9.971288423389686e-10,3250.222769362368,-2.227574378935325e-05,-7.851398026294874e-08
1011,856966.0,0.0,3153.2458053841156,9.88407053078689e-07,3.134570262143852e-10,3153.2458053841156,-2.4528227603632606e-05,-7.91976520790733e-08
1012,856966.0,0.0,2740.2921699931994,9.332325281050513e-07,3.405594988462005e-10,2740.2921699931994,-2.4583402128606257e-05,-7.917054960644152e-08
1013,856966.0,0.0,4528.688395040116,3.6355585541784607e-06,8.027839932992908e-10,4528.688395040116,-2.1881076102532844e-05,-7.870832511198843e-08
1014,857142.0,0.0,1366.2476348260395,2.545409649146497e-06,1.863066097435987e-09,1366.2476348260395,-2.2971225007564807e-05,-7.764804300785167e-08
1015,857142.0,0.0,2055.004739644638,1.965243561855384e-06,9.563206954915462e-10,2055.004739644638,-2.3551391094855908e-05,-7.855478840979616e-08
1016,857142.0,0.0,4068.8676001035797,1.11570040335451e-06,2.742041553099708e-10,4068.8676001035797,-2.4400934253356792e-05,-7.923690494997772e-08
1017,857317.0,0.0,1339.225799552488,1.5476184675517217e-06,1.1556068200514577e-09,1339.225799552488,-2.396901618915958e-05,-7.835550228523625e-08
1018,857317.0,0.0,2726.317519639321,1.4394942412180427e-06,5.279994831300799e-10,2726.317519639321,-2.4077140415493255e-05,-7.898310962215761e-08
1019,857317.0,0.0,3620.733864037,1.2376681653522838e-06,3.4182798621170246e-10,3620.733864037,-2.4278966491359025e-05,-7.916928111907598e-08
1020,857492.0,0.0,1868.5991608628726,3.299599399681853e-06,1.7658144500922177e-09,1868.5991608628726,-2.2217035257029458e-05,-7.774529465519545e-08
1021,857492.0,0.0,2286.697440041228,1.0776876566793835e-06,4.712856356982467e-10,2286.697440041228,-2.443894700003193e-05,-7.903982346958946e-08
1022,857492.0,0.0,3577.4349702430295,1.0604259329340534e-06,2.9642074328524115e-10,3577.4349702430295,-2.4456208723777246e-05,-7.921468836200246e-08
1023,857667.0,0.0,5397.27263979056,1.539413839557382e-06,2.852206924305233e-10,5397.27263979056,-2.397722081715392e-05,-7.922588841285719e-08
1024,857667.0,0.0,5071.699002498046,1.3598356257992053e-06,2.681223047995205e-10,5071.699002498046,-2.41567990309121e-05,-7.924298680048817e-08
1025,857667.0,0.0,1353.1551997441668,6.648655798822999e-06,4.913446587708506e-09,1353.1551997441668,-1.8867978857888304e-05,-7.459766251757915e-08
1026,857843.0,0.0,1457.6713994720112,1.4073327032152761e-05,9.654663621204556e-09,1457.6713994720112,-1.144330762455855e-05,-6.985644548408314e-08
1027,857843.0,0.0,2071.2872699260306,9.82174127971007e-07,4.741853736232745e-10,2071.2872699260306,-2.4534460528740294e-05,-7.903692373166445e-08
1028,857843.0,0.0,2907.9389641814237,1.5892455493611756e-06,5.465195689925849e-10,2907.9389641814237,-2.3927389107350124e-05,-7.896458953629511e-08
1029,858018.0,0.0,1936.1579666617451,1.0928458051299914e-06,5.644404144431651e-10,1936.1579666617451,-2.442378885158131e-05,-7.894666869084453e-08
1030,858018.0,0.0,1981.1537113970267,1.883801973373027e-06,9.508610879287346e-10,1981.1537113970267,-2.363283268333828e-05,-7.856024801735896e-08
1031,858018.0,0.0,3884.055654485751,1.1309192115718569e-06,2.9116967216104183e-10,3884.055654485751,-2.438571544513945e-05,-7.921993943312665e-08
1032,858193.0,0.0,1624.039909659945,3.2274193004984458e-06,1.9872783182860513e-09,1624.039909659945,-2.2289215356212853e-05,-7.752383078700162e-08
1033,858193.0,0.0,1716.6967113449605,2.3080164219791967e-06,1.344452055349347e-09,1716.6967113449605,-2.320861823473211e-05,-7.816665704993836e-08
1034,858193.0,0.0,2824.6037347680845,4.811348992685863e-06,1.703371320183042e-09,2824.6037347680845,-2.070528566402544e-05,-7.780773778510466e-08
1035,858368.0,0.0,3152.464332382978,4.12976528428822e-06,1.3100117396622504e-09,3152.464332382978,-2.1386869372423093e-05,-7.820109736562547e-08
1036,858368.0,0.0,3860.2443642622097,1.2480119883219405e-06,3.232987009516604e-10,3860.2443642622097,-2.426862266838937e-05,-7.918781040433607e-08
1037,858368.0,0.0,3952.614806606537,1.8044945700007143e-06,4.5653185506076124e-10,3952.614806606537,-2.3712140086710592e-05,-7.905457725022694e-08
1038,858544.0,0.0,5963.247518961632,2.1528840789765737e-06,3.610254432892383e-10,5963.247518961632,-2.336375057773473e-05,-7.915008366199848e-08
1039,858544.0,0.0,1889.0567237255852,1.1476010297570732e-06,6.074995077404463e-10,1889.0567237255852,-2.436903362695423e-05,-7.890360959754724e-08
1040,858544.0,0.0,3030.163576515272,1.820466409359314e-06,6.007815629058793e-10,3030.163576515272,-2.3696168247351992e-05,-7.891032754238182e-08
1041,858719.0,0.0,4173.999060558822,1.3729015704543832e-06,3.2891755616988015e-10,4173.999060558822,-2.4143733086256917e-05,-7.918219154911779e-08
1042,858719.0,0.0,3201.748012835769,3.6737190251927055e-06,1.147410417829514e-09,3201.748012835769,-2.1842915631518592e-05,-7.836369868745815e-08
1043,858719.0,0.0,4379.066700152379,2.3023947411999896e-06,5.257729326479253e-10,4379.066700152379,-2.3214239915511308e-05,-7.898533617263976e-08
1044,858894.0,0.0,1336.248479062603,1.7277686400477957e-05,1.2929995185175809e-08,1336.248479062603,-8.238948256233348e-06,-6.65811139201119e-08
1045,858894.0,0.0,2379.0683607337405,3.6933391149017768e-06,1.55243084892386e-09,2379.0683607337405,-2.1823295541809532e-05,-7.795867825636384e-08
1046,858894.0,0.0,3919.7120636715263,1.96391906524287e-06,5.010365642529623e-10,3919.7120636715263,-2.3552715591468433e-05,-7.901007254103475e-08
1047,859070.0,0.0,1251.5735775443954,7.953309128147677e-06,6.354647677807468e-09,1251.5735775443954,-1.7563325528563626e-05,-7.315646142748026e-08
1048,859070.0,0.0,3409.9344322492398,1.6816569808837905e-06,4.931640224456006e-10,3409.9344322492398,-2.3834977675827512e-05,-7.901794508284208e-08
1049,859070.0,0.0,4152.95075404964,3.758003127659131e-06,9.048995160837421e-10,4152.95075404964,-2.1758631529052178e-05,-7.860620958920394e-08
1050,859245.0,0.0,2133.3464779497235,9.464282283945736e-06,4.436354985825598e-09,2133.3464779497235,-1.605235237276556e-05,-7.507475411946214e-08
1051,859245.0,0.0,5859.4601261939115,2.563492179092665e-06,4.374963091962902e-10,5859.4601261939115,-2.2953142477618637e-05,-7.907361279609145e-08
1052,859245.0,0.0,2950.6059835640444,3.904928206105392e-06,1.3234326195558714e-09,2950.6059835640444,-2.1611706450605914e-05,-7.818767648573183e-08
1053,859420.0,0.0,1215.813715077661,4.316113445198049e-05,3.5499792375037926e-08,1215.813715077661,1.7644499795269186e-05,-4.401131673024978e-08
1054,859420.0,0.0,5863.7205470505905,1.3438458379725538e-06,2.2917972082562812e-10,5863.7205470505905,-2.4172788818738744e-05,-7.92819293844621e-08
1055,859420.0,0.0,2211.9405201334293,1.5318362062403345e-06,6.925304691954061e-10,2211.9405201334293,-2.398479845047098e-05,-7.881857863609231e-08
1056,859595.0,0.0,2847.257930617493,4.644735862463102e-06,1.6313014049471046e-09,2847.257930617493,-2.087189879424821e-05,-7.787980770034063e-08
1057,859595.0,0.0,2669.1764868472474,1.5966928158324896e-06,5.981967935430362e-10,2669.1764868472474,-2.391994184087881e-05,-7.891291231174468e-08
1058,859595.0,0.0,3817.9512354181375,6.694521025911213e-06,1.7534328264352587e-09,3817.9512354181375,-1.8822113630800103e-05,-7.775767627885245e-08
1059,859771.0,0.0,1409.651525495749,1.054300746875262e-05,7.479158698490987e-09,1409.651525495749,-1.497362718795868e-05,-7.203195040679669e-08
1060,859771.0,0.0,3422.741651341332,2.3340707360469535e-06,6.819301524356239e-10,3422.741651341332,-2.3182563920664352e-05,-7.882917895285207e-08
1061,859771.0,0.0,1240.4762936335626,8.902398918148325e-06,7.176597379440206e-09,1240.4762936335626,-1.6614235738562985e-05,-7.233451172584749e-08
1062,859946.0,0.0,1638.5940052947842,9.532213262791881e-07,5.817312422717566e-10,1638.5940052947842,-2.456341333043211e-05,-7.892937786301593e-08
1063,859946.0,0.0,3693.896806810743,3.260763567726816e-06,8.82743546521028e-10,3693.896806810743,-2.2255871088984493e-05,-7.862836555876672e-08
1064,859946.0,0.0,2741.899260577027,3.739750205590585e-06,1.3639269171412092e-09,2741.899260577027,-2.177688445112072e-05,-7.81471821881465e-08
1065,860121.0,0.0,1419.580226156593,3.1215409494675926e-06,2.1989183083501595e-09,1419.580226156593,-2.239509370724371e-05,-7.731219079693756e-08
1066,860121.0,0.0,3341.8037910355297,1.434588134590292e-06,4.292855668063486e-10,3341.8037910355297,-2.4082046522121012e-05,-7.908182353848137e-08
1067,860121.0,0.0,2295.2672739206964,1.8965768602813084e-06,8.262989159609465e-10,2295.2672739206964,-2.3620057796429986e-05,-7.868481018932678e-08
1068,860296.0,0.0,6593.616480832632,1.6702309080412427e-06,2.533102907784422e-10,6593.616480832632,-2.3846403748670065e-05,-7.925779881450927e-08
1069,860296.0,0.0,3642.997049697494,5.908148960087251e-06,1.621782526718722e-09,3642.997049697494,-1.960848569662406e-05,-7.788932657856897e-08
1070,860296.0,0.0,3470.4224628487386,7.109681218632487e-06,2.04865006918968e-09,3470.4224628487386,-1.8406953438078813e-05,-7.746245903609802e-08
1071,860472.0,0.0,2169.877110226645,6.962985915224022e-06,3.2089309954040364e-09,2169.877110226645,-1.855364874148728e-05,-7.630217810988364e-08
1072,860472.0,0.0,2119.0418039241913,1.4497645643645518e-06,6.841604359478777e-10,2119.0418039241913,-2.4066870092346754e-05,-7.88269486693398e-08
1073,860472.0,0.0,2088.2793917688605,8.848696518504743e-07,4.2373144864536187e-10,2088.2793917688605,-2.4631765004860832e-05,-7.908737765664231e-08
1074,860647.0,0.0,1547.4954836290933,5.467995204981072e-06,3.533448247718215e-09,1547.4954836290933,-2.004863945173024e-05,-7.597766085756947e-08
1075,860647.0,0.0,3023.463393383817,2.5469046803664097e-06,8.423798634174797e-10,3023.463393383817,-2.2969729976344884e-05,-7.866872924187024e-08
1076,860647.0,0.0,3245.0725532907495,2.0842903947072774e-06,6.422939273248757e-10,3245.0725532907495,-2.3432344262004038e-05,-7.886881517796282e-08
1077,860822.0,0.0,1610.1254853618855,2.3907776719403163e-06,1.4848393455513652e-09,1610.1254853618855,-2.3125856984770982e-05,-7.802626975973634e-08
1078,860822.0,0.0,2139.3965509978016,3.613708434587056e-06,1.6891251100230319e-09,2139.3965509978016,-2.1902926222124258e-05,-7.782198399526469e-08
1079,860822.0,0.0,2185.9615973818804,2.1002955674137533e-06,9.608108257387829e-10,2185.9615973818804,-2.3416339089297552e-05,-7.855029827954892e-08
1080,860998.0,0.0,1644.949496018692,5.5694358689054186e-05,3.3857792487764814e-08,1644.949496018692,3.0177724032342886e-05,-4.565331661752287e-08
1081,860998.0,0.0,2307.209891815156,2.9510959821630403e-06,1.279075645710464e-09,2307.209891815156,-2.2565538674548264e-05,-7.823203345957723e-08
1082,860998.0,0.0,2458.9022604871075,4.528141622900449e-06,1.8415297328668225e-09,2458.9022604871075,-2.0988493033810857e-05,-7.766957937242089e-08
1083,861173.0,0.0,1459.187072410834,1.610979243789798e-05,1.1040251618513702e-08,1459.187072410834,-9.406842218813324e-06,-6.8470857486774e-08
1084,861173.0,0.0,5799.92801176518,2.575759135601211e-06,4.4410191477829936e-10,5799.92801176518,-2.29408755211101e-05,-7.90670071905094e-08
1085,861173.0,0.0,2215.744630434735,2.907806875218349e-06,1.3123384505947463e-09,2215.744630434735,-2.260882778149295e-05,-7.819877065469295e-08
1086,861348.0,0.0,1398.068361747437,8.310831897349112e-06,5.944510386431644e-09,1398.068361747437,-1.720580275936219e-05,-7.356659871885608e-08
1087,861348.0,0.0,3368.3773926390522,6.144449871107881e-06,1.824157199408655e-09,3368.3773926390522,-1.9372184785603425e-05,-7.768695190587906e-08
1088,861348.0,0.0,3417.3273398588426,1.3285243273054629e-06,3.887612145930215e-10,3417.3273398588426,-2.418811032940584e-05,-7.912234789069466e-08
1089,861523.0,0.0,3942.5161668144387,1.886747056077293e-06,4.785641900364833e-10,3942.5161668144387,-2.362988760063401e-05,-7.903254491525124e-08
1090,861523.0,0.0,1664.4498239087923,2.4718522150761953e-06,1.485086651198232e-09,1664.4498239087923,-2.3044782441635112e-05,-7.802602245408947e-08
1091,861523.0,0.0,2887.8530737939586,3.59520927121809e-06,1.24494189259249e-09,2887.8530737939586,-2.1921425385493207e-05,-7.826616721269519e-08
1092,861699.0,0.0,2510.1160477162066,4.413467692341473e-06,1.758272370059147e-09,2510.1160477162066,-2.110316696436983e-05,-7.775283673522855e-08
1093,861699.0,0.0,1921.7762197254112,1.8220967910783175e-06,9.481316151048346e-10,1921.7762197254112,-2.3694537865632987e-05,-7.856297749018285e-08
1094,861699.0,0.0,1963.658405287594,3.132385559874921e-06,1.595178444193891e-09,1963.658405287594,-2.2384249096836373e-05,-7.791593066109384e-08
1095,861874.0,0.0,3180.4415622868914,4.193415307587033e-06,1.3185009771321704e-09,3180.4415622868914,-2.132321934912428e-05,-7.819260812815554e-08
1096,861874.0,0.0,3784.965455191035,1.3225214075721704e-06,3.494143931375511e-10,3784.965455191035,-2.4194113249139127e-05,-7.916169471215016e-08
1097,861874.0,0.0,3587.5875718930192,1.6330949245145356e-06,4.5520698569396037e-10,3587.5875718930192,-2.3883539732196773e-05,-7.905590211959373e-08
1098,862049.0,0.0,2869.893085167193,1.8808516190167713e-06,6.553734105071017e-10,2869.893085167193,-2.3635783037694533e-05,-7.885573569478061e-08
1099,862049.0,0.0,2402.9089074450867,1.848227049378266e-06,7.691623447113562e-10,2402.9089074450867,-2.3668407607333033e-05,-7.874194676057634e-08
1100,862049.0,0.0,3109.4826602402395,2.4951058051992334e-06,8.024183048528275e-10,3109.4826602402395,-2.3021528851512067e-05,-7.870869080043484e-08
1101,862224.0,0.0,1128.7989539266953,3.452169742074992e-05,3.0582680202405445e-08,1128.7989539266953,9.005062764038617e-06,-4.892842890288225e-08
1102,862224.0,0.0,3493.170456783085,2.5690127758027655e-06,7.354387103595882e-10,3493.170456783085,-2.2947621880908537e-05,-7.877567039492812e-08
1103,862224.0,0.0,2424.640422865718,1.4394116494135123e-06,5.936598416157109e-10,2424.640422865718,-2.4077223007297802e-05,-7.891744926367199e-08
1104,862400.0,0.0,2311.9030446192837,9.253323316306971e-06,4.002470318918922e-09,2311.9030446192837,-1.6263311340404338e-05,-7.550863878636878e-08
1105,862400.0,0.0,3043.316961674206,2.0154328374793006e-06,6.622487446626524e-10,3043.316961674206,-2.3501201819232002e-05,-7.884886036062503e-08
1106,862400.0,0.0,3731.0215231059346,2.8657121689833574e-06,7.680770939637357e-10,3731.0215231059346,-2.2650922487727948e-05,-7.874303201132401e-08
1107,862575.0,0.0,1120.939756615824,2.650545764380796e-06,2.3645746782886287e-09,1120.939756615824,-2.286608889233051e-05,-7.714653442699908e-08
1108,862575.0,0.0,4255.654251699286,1.446311144015593e-06,3.3985635544477796e-10,4255.654251699286,-2.407032351269571e-05,-7.917125274984292e-08
1109,862575.0,0.0,3997.7510248424255,7.597867718739366e-07,1.9005354939628443e-10,3997.7510248424255,-2.4756847884837364e-05,-7.932105555589144e-08
1110,862750.0,0.0,1358.8623723756614,4.535405022942107e-05,3.337648547154179e-08,1358.8623723756614,1.9837415572709772e-05,-4.61346236337459e-08
1111,862750.0,0.0,2669.1493308794275,3.0230293429897902e-06,1.1325815712205832e-09,2669.1493308794275,-2.2493605313721516e-05,-7.837852753406713e-08
1112,862750.0,0.0,2276.8824265988696,3.76556553056944e-06,1.6538251982533482e-09,2276.8824265988696,-2.1751069126141872e-05,-7.785728390703437e-08
1113,862926.0,0.0,1333.0572357002347,8.69238357541413e-06,6.520637931084896e-09,1333.0572357002347,-1.682425108129718e-05,-7.299047117420282e-08
1114,862926.0,0.0,1628.4450417141968,1.9510937634301023e-06,1.198133012444968e-09,1628.4450417141968,-2.35655408932812e-05,-7.831297609284275e-08
1115,862926.0,0.0,2407.5051327902984,5.87899432917233e-06,2.441944670896122e-09,2407.5051327902984,-1.9637640327538973e-05,-7.706916443439158e-08
1116,863101.0,0.0,1395.98266005759,2.6748772866883717e-05,1.9161250087289924e-08,1395.98266005759,1.232138210172414e-06,-6.034985901799777e-08
1117,863101.0,0.0,2103.233683333107,9.722865286467448e-06,4.622817408980967e-09,2103.233683333107,-1.579376937024385e-05,-7.488829169630674e-08
1118,863101.0,0.0,4388.098994085236,4.351620308227028e-06,9.916869045326056e-10,4388.098994085236,-2.1165014348484282e-05,-7.851942220075513e-08
1119,863276.0,0.0,1564.5388758016084,1.608629893975455e-05,1.02818147816957e-08,1564.5388758016084,-9.430335716956755e-06,-6.922929432359197e-08
1120,863276.0,0.0,3199.2566593592323,2.1784953139234326e-06,6.809379633704523e-10,3199.2566593592323,-2.3338139342787867e-05,-7.883017114191727e-08
1121,863276.0,0.0,1691.6405679485094,3.899626712519958e-06,2.3052336213768644e-09,1691.6405679485094,-2.1617007944191356e-05,-7.720587548391086e-08
1122,863451.0,0.0,2369.728001002189,6.617080013479485e-06,2.7923373529287052e-09,2369.728001002189,-1.8899554643231808e-05,-7.6718771752359e-08
1123,863451.0,0.0,4239.235035793824,3.3490103751917438e-06,7.900034668789295e-10,4239.235035793824,-2.2167624281519565e-05,-7.872110563840879e-08
1124,863451.0,0.0,3527.4872271375357,5.5130942447023086e-06,1.5628955938632956e-09,3527.4872271375357,-2.0003540412008998e-05,-7.79482135114244e-08
